loss,predicted,real
0.003484195563942194,0.8129500150680542,0.7886538732548523
0.008770877495408058,0.9516780376434326,0.9306912006825632
0.05461448058485985,1.0515047311782837,1.0347086548385902
0.024037446826696396,1.1123406887054443,1.100483243423028
0.02668364718556404,1.1397303342819214,1.1311677354500325
0.01797589473426342,1.1367783546447754,1.1319225368057197
0.003874471178278327,1.1098942756652832,1.1085060284534578
0.010878307744860649,1.06546151638031,1.066482604132323
0.011760380119085312,1.0080760717391968,1.0108960084850147
0.006294567603617907,0.9424384832382202,0.9461510713609083
0.0032177825924009085,0.8737879991531372,0.8759976155828538
0.004467783961445093,0.8032994270324707,0.8035613946827986
0.0051348283886909485,0.7345088720321655,0.7312926088452241
0.0027665370143949986,0.667367696762085,0.6609381047390888
0.0028112088330090046,0.6018896698951721,0.5937134784240928
0.0022368147037923336,0.5394460558891296,0.5306628288025393
0.0027069190982729197,0.49409735202789307,0.47793110164897856
0.004300221800804138,0.5043529272079468,0.47888274032214917
0.006165511906147003,0.5869236588478088,0.5510987229711011
0.004796526860445738,0.7287883758544922,0.6862146779185466
0.006125776097178459,0.9107576608657837,0.8600992375871778
0.006049711257219315,1.0488964319229126,0.9801814887797268
0.00948695931583643,1.0942169427871704,0.9294643367680149
0.0076060728169977665,0.9668333530426025,0.8102265459730641
0.006779836490750313,0.8575621843338013,0.692568555056742
0.0070030963979661465,0.7809737920761108,0.5979931022220935
0.005308849271386862,0.7295330762863159,0.5384205912937924
0.004457415547221899,0.7149876356124878,0.5326598396932312
0.003039061091840267,0.7553861141204834,0.6086500850778951
0.0030967495404183865,0.8650034070014954,0.7633253216049481
0.002857028739526868,0.9887446165084839,0.9314596785235814
0.0038479226641356945,1.0906416177749634,1.0604401201583757
0.004136812873184681,1.1628566980361938,1.1398262428228523
0.004766546189785004,1.1987494230270386,1.17608317552018
0.004981049336493015,1.1999800205230713,1.1783319798626968
0.005875299219042063,1.1727522611618042,1.1549283516159923
0.004922881722450256,1.1316642761230469,1.115114798358854
0.004944979213178158,1.100359320640564,1.08364459875833
0.0052376920357346535,1.1091433763504028,1.0873503219080796
0.00590209336951375,1.1757162809371948,1.144054019939678
0.003281579352915287,1.2811284065246582,1.2378746769737798
0.004239626228809357,1.3489370346069336,1.2212763035212415
0.004464206751435995,1.335461974143982,1.2702197013091368
0.004818289540708065,1.37375807762146,1.333090762858169
0.003706861287355423,1.3710963726043701,1.343128266539255
0.004662977997213602,1.3376567363739014,1.3136769851935173
0.004033777397125959,1.2915351390838623,1.266306710337784
0.00476412707939744,1.2570946216583252,1.2261067654910072
0.0019333179807290435,1.2614455223083496,1.2243134582845683
0.0019336325349286199,1.3312565088272095,1.282435613877132
0.0024636501912027597,1.3932613134384155,1.3173524583173153
0.0027025172021239996,1.402733564376831,1.1633256498883908
0.0028350944630801678,1.1943271160125732,0.9701480359478732
0.0021357820369303226,1.0367443561553955,0.800205667015263
0.0025499765761196613,0.9203469157218933,0.6635225315725388
0.0019704634323716164,0.8321931958198547,0.5629760315680362
0.002402895363047719,0.774026095867157,0.5053933327583171
0.003371543949469924,0.74629807472229,0.48694353039546323
0.0015138746239244938,0.7184813618659973,0.4684207994989531
0.0022600353695452213,0.6541597843170166,0.41202365062940416
0.0021440095733851194,0.5558751821517944,0.340026053257953
